dialogue_index,face_index,image_path,frame_path,timestamp_seconds,dialogue_text,speaker,is_llm_confident,scene_number,detection_confidence,face_x,face_y,face_width,face_height,blur_score,series,season,episode,episode_code
691,0,data/GA/S01/E01/dialogue_faces/dialogue_0691_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0691_frame.png,2492.3410000000003,"it's home, you know?",Dr. Meredith Grey,True,30,1.0,1076,205,272,368,11.63852318975573,GA,S01,E01,GAS01E01
692,0,data/GA/S01/E01/dialogue_faces/dialogue_0692_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0692_frame.png,2497.678,Are you the doctor?,Dr. Ellis Grey,False,30,1.0,638,182,426,603,6.588987910092607,GA,S01,E01,GAS01E01
693,0,data/GA/S01/E01/dialogue_faces/dialogue_0693_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0693_frame.png,2499.5654999999997,No.,Dr. Meredith Grey,True,30,1.0,1068,176,273,376,10.825656485991296,GA,S01,E01,GAS01E01
694,0,data/GA/S01/E01/dialogue_faces/dialogue_0694_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0694_frame.png,2502.018,"I'm not your doctor,",Dr. Meredith Grey,True,30,1.0,1049,186,269,374,11.036095960794167,GA,S01,E01,GAS01E01
695,0,data/GA/S01/E01/dialogue_faces/dialogue_0695_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0695_frame.png,2504.0924999999997,but I am a doctor.,Dr. Meredith Grey,True,30,1.0,1078,193,266,373,11.650734656469343,GA,S01,E01,GAS01E01
697,0,data/GA/S01/E01/dialogue_faces/dialogue_0697_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0697_frame.png,2516.7435,"It's me, mom - Meredith.",Dr. Meredith Grey,True,30,1.0,1023,168,301,414,10.48804997242352,GA,S01,E01,GAS01E01
698,0,data/GA/S01/E01/dialogue_faces/dialogue_0698_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0698_frame.png,2521.766,All right.,Dr. Ellis Grey,True,30,1.0,570,133,430,557,6.1985514985134875,GA,S01,E01,GAS01E01
699,0,data/GA/S01/E01/dialogue_faces/dialogue_0699_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0699_frame.png,2530.0654999999997,"I used to be a doctor, I think.",Dr. Ellis Grey,True,30,1.0,609,167,402,587,6.062442971568321,GA,S01,E01,GAS01E01
700,0,data/GA/S01/E01/dialogue_faces/dialogue_0700_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0700_frame.png,2543.014,"You were a doctor, mom.",Dr. Meredith Grey,True,30,1.0,935,91,401,577,6.805422966270543,GA,S01,E01,GAS01E01
701,0,data/GA/S01/E01/dialogue_faces/dialogue_0701_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0701_frame.png,2544.998,You were a surgeon.,Dr. Meredith Grey,True,30,1.0,892,143,450,609,8.023150192261271,GA,S01,E01,GAS01E01
